role,source,line_hash
calibration,news,b215b27796ab2b6f82915e491c782eb942d8eaa85c728f2fadae814ce35a9260
calibration,news,3eebd7c958c30350a038409180f426494ed5c767498f254dc3c6e42a38100c5c
calibration,news,866f7be231a827471c3a08a6e726f2dfe5ec340347723415a8055c45eb427156
calibration,news,f7843802297480a8a2c79494babe61d2503d7026f0baf98e20925b4f0aa9cc6c
calibration,news,88737c8ff2945d26a9469bbbccad054262829fd7809dedd2e2d201e75f00e190
calibration,news,d75b852d556b7e47665414c7ce84f67838dc665a2e50498388212468ff567b26
calibration,news,0b66e69108e0f6bbfb35ddd5e6df8f7607d9741ac9051df592872244970b6271
calibration,news,f39d42bbe7a2cc1ade4cbe1785b8ae9914529ebd4e7f1006cc2fa58198b44726
calibration,news,b61a50f8d2f79239b9c8e80ca4b7c67e6836347d966e88d894820d7fba482779
calibration,news,409d9d922a226c681b218ec5996ceac593e34069b9b66bbd95737357256c9424
calibration,news,190049c8fd0a5beb4c792a544d0915197fdded87d129b24a3aec765230f71447
calibration,news,6f578c36d56fc0caae3347db691ee6cd1bd0faa277905c1fa9abdc2af0cce7d5
calibration,news,f128ad05d608d9729a19c3a84b19797c4c13c3d26b46d81e0cd7bcec777d2a58
calibration,news,0b21ffda11e2901b2c6970a12002e8d5856776ec1777bbd4734e2f742838a193
calibration,news,59e899c127fa2447c2a4f4d5745be90ca5b072662ebf682688acfed5b5cb6819
calibration,news,ea577b816f5e86454227e342014a3ed5ad2877a8731c62a3b0bf3e21dbcea18c
calibration,news,9813e581f96158dab949b3a184263725015b0941120aad0219a6c5c59da45198
calibration,news,479483b9359cbb9eef2b13bfe0bbb74f26dc1f463a70d55377416709d4ab72b4
calibration,news,3d268c87d25a141bba3ba216c3e433e73d557ec71534e00ab1f0c7bbd2e50a01
calibration,news,fc800b2d2aaa33e3820285711566d3f231899c57c82d2a1ecaec63ae94ea2c5f
calibration,news,d33a0db5cc614be3ad5762679b7f93218d6ab97f4bea94f365f0426a1a9cb085
calibration,news,ea0337da864e05dcd7cc6470bdc35e58666cb572028e04bb41bcb0c182b988b7
calibration,news,663eed04cc7c46020b89a5fb80a6d682a11ada1298712cfaf11c111fba07ac82
calibration,news,4795647aa22cc16be0ec97d6b1fc08bff07b1d6232ca268f6371f5141cd7b48e
calibration,news,39d0a1c3159b49c6e04bc83be516e716077a76ecd6d73c25852dd9902f11037d
calibration,news,d5604c0f60db3051f231bf3784e56da56a9687912f659ffa3bd76424a5175441
calibration,news,578576616925bb24fca583c8d8ebd6f37ec229a08c49b241b772b1697352cace
calibration,news,1292735f09badceb829ba7d0446f89407185bd0989b9da09619d0ced89440ee7
calibration,news,d96c3964c12deb62a01b3eaf300e40b5c4d59e338a16a27f32f39739d54a88cb
calibration,news,cac7b25dda77904d27f37da5cf9762e6ed3309e183065527d123fc0eb6068c27
calibration,news,3d7483e2807e99ef4108f6a107feb55fcc82ccb14d311b0a96c539c87c78f1ce
calibration,news,ab728ff29cfef974853b2681fd73fec56567da1090a64c8f1941a55cd0219d05
calibration,news,ead8d3b3bb9c57d894148658c91b5fac4a59a705ec63df241c046b0d031709e1
calibration,news,f7b04ded0f085ab67f60c7a9a6e50b1adf5bec57c3bd9dc7651c7ab11c00a54c
calibration,news,d714dd312c23acc4491c8ad44640f0def439ff11f0a0c15df7da42ebcebf00b8
calibration,news,712529098baf8516dbcb07fe154112c587c2c5250c2654614cef79639ead4a5c
calibration,news,5543385db3d3942f80cfd2ea5f1e765d4b4ca0323e4acb9f3fe539e44b997e28
calibration,news,51bd9ce20d233c49aa5a006ad880c5846bf65e28a5df910c83b018ee1b02e997
calibration,twitter,501ef7d05936b2d37564a4fafc80926325f101908c277c59c3f76de10590665f
calibration,twitter,b1059afaadc3103792d6048a8f6e79979cd1288f2d02c9128ea1e3fa196d38a1
calibration,twitter,d94e42c92d6684b2f45bf34cbcf6bb48ca6b6cc3c6dc2f2252547de3208e26c9
calibration,twitter,e374603cd0d5add24fc0a8b167bd65796283406d6186109d3cf55123817caa86
calibration,twitter,0f02c6a6cfde2cc57c1cdd75e7757895dc85f77e8d7d60defb19d3074bd122ac
calibration,twitter,174ca6a6893c3471ddbe8232da4a1499815f6a8d3ee0a46713ff8c28a35b7c4f
calibration,twitter,ea7911abd638178fe999d9daa062ca6f805313d2f5c7099803eb8be9f0ef017f
calibration,twitter,41411f67464d622b77eff650308cec1a130196d59e09f9583b27f3ac40f63506
calibration,twitter,fc4b8cda907db71428a35e481b3f3b41fc8085ea2b0ee6ba7b7e62ed4c6e9f24
calibration,twitter,48e22d871cb1fdee5ae5045cc55ba1ad08750f3ad56602c1ae3c04bbce3ae4dc
calibration,twitter,bb043f801b3c86f9ac31c92c4b1159465d077137cbb696d77a03758fb8330581
calibration,twitter,b70bd217dc4b50a4bef114f3609593ae23dbf91730b9fc0e4b34a35fad3b23c2
calibration,twitter,ee69b2e3cbe864b7e8a9f560f4d8b8de52094ff3ab489ec62251c4e29f27e096
calibration,twitter,682446086e9b3ae67be455eec4b622aa165276f75d4082443834a07983f8b0e3
calibration,twitter,a7e816cfff6a93515ac7154aa1f34e3b5087bbc2fb70b04302153b39f6ab26ff
calibration,twitter,07fffc65c63cc5ce9bad0a0829525a6980acdfccdf274a7d0db3dd113418a98a
calibration,twitter,712e5ef7c91809fa4ae096a62c3a74fe5105f7f5b415420ce6c2c1b2a9ed24b4
calibration,twitter,37858d4d6156e421c28340839f65449b285553bc86e0ce651a0266ac272351a7
calibration,twitter,3d8e42f32c9d31e6b4b3a10baed165c7b8c60a71b746eb6407af062029501877
calibration,twitter,efb193d609912c354f277b9ab67fffc415c04c2b89b51f9a568994d33ce05462
calibration,twitter,7358cff3290d2ad691bb741e4650fbb70efbd402906d758424bc0a62cedd161a
calibration,twitter,847290c94f7303a79ab1e8a2e211c660a819f5625690b5e958a4385d73afca5c
calibration,twitter,e341493def6f5bf50d1831f1c347a61b1f42090f7d5e64597d0e0b28ba3b7263
calibration,twitter,b65eee00beaaeaa8c39bcb337504bf39762a7027ca88f29d423012ae4648bcbe
calibration,twitter,ec3ef76a3ee9187a43749a0f73f488a12816bcef150e6013af4ad93dd2cff450
calibration,twitter,aaa9e6c4f4b4289809b372872364caa36c2e30b36a991c13d0500a8963d7058e
calibration,twitter,cc28cc76b054b7cb57b3317fd61ec4675136a4b0f8de671b89e53a0c6825d9f5
calibration,twitter,291589353d33945073cb069a4dd383a2b7e0629513bbb69ae01b5aea61a59eff
calibration,twitter,870145aa1d8a506b712c6417783b521351a65a8f98cc82cd2ea13d0f19424c18
calibration,twitter,b0d67a7ffc3a48c1125ecf1cf1c5e18ec0d8d7a6e069dad3be650f11e34b22fc
calibration,twitter,31e8efe5f73e59372d1c8a793cf6c2eb7518714f7ad5a6e63ac9f35a73157447
calibration,twitter,bc7d103a4a974065412a93b2cd66a3c2572e3f4dc0885a11d14d069af04e18c9
calibration,twitter,93c363afbc49f341a16a1a7db7e06f145d2bf23ae5117a616242bcbcceec2a44
calibration,twitter,9ac17df39c4b963359152d19a93d734b27f790441e0faa832c9628e88d3d3fa0
calibration,twitter,5d38a7bfb10dadf2429ac6710937f63a790a4c1897dfcf0410377fbcc22a55f1
calibration,twitter,4e46fec416c3b72467ebe2892a1cde5d1ee25270f3ea01b89e0db0735b41c1ed
calibration,twitter,9310db1489abcacb530119b89c99c66524539ccfd7efc28e46b3888bd1d2401c
calibration,twitter,dbc07ea55cc27e35a67732ac0ec378b9da1261c614b63fa4471bb11a4364105b
calibration,twitter,ad7975232188ed1b981c7f9b0aa285c5d8346332ee31221b2d564aff81fb590a
calibration,twitter,4cae5b8baf6c0d665ba442a6bae2fd69e5ea08988ba540745d352e77ae63c016
calibration,twitter,35e97c3747d2d219a9e53cf97d5e29abcb8924f1e002dd1452f0db46540c395b
calibration,twitter,8353fe59421199304cbf787e0575170c9c47cf2b2981a4a62bdd681e5364d307
calibration,twitter,0cead0e2d70833092266a5fb7a8b2a3af428887ed4fbf15bc2612ffda9cd044d
calibration,twitter,38fa29781506b7fc2dccf19b7d3b67ffd8a167731c8b73724ae03639e8c1b16b
calibration,twitter,752f0cab898ebe45e8c413e1129cd2e091bbd3974d9b887e702094fd52a47fe5
calibration,twitter,b85b87db0f8d2fb1a22cda33cec4522d7c96822bd034d8f0bcee65d682e5348c
calibration,twitter,82587d1f440106e5654581886590f22655ab0ecbf6af9a83d51b8d2e6fb17cc6
calibration,twitter,c8df3af6b1a173b6984e296302150e4671c8261284c5eb0f713ba1f4583d57bb
calibration,twitter,6d3a2b104f3d173300ce44590a6f5be3a7a0a91267f12a59a7a134b01625a125
calibration,twitter,a1a1316c61e7a781361f29484c84abd459b36d26c270063b09827c6bc6f379ff
calibration,twitter,2e126f344a04d079a430b996ba9f724df38138b1493369d49aea2b085c574b0c
calibration,twitter,603b4f12f5a183e392b6eb671a55d9dd3d96fbb1e195b30323a4b056f1185997
calibration,twitter,e9c3e2f66fd3d3995e13be7f3ebea3af1cd22a21f127563c394f0c6afd30012a
calibration,twitter,666a3f51a0c13117e68417dd1a78effda2383446e878331dd2713b379b09b27d
calibration,twitter,648288f9e9837833b5d54b6cfbe15072b523ba7a4a34eb67b2bce80be0548a8c
calibration,twitter,06c220ed1da8c81fcf35d24f19496ed9cd2d920177d59eaa42b0a689aea23d41
calibration,twitter,7c3e50f7cef7ddf74fd50ff26cfd8aeb8f853ebac4e1e20d05382387996316e0
calibration,twitter,3734724a85475e6f6da70a50151ab8c77bb6eaae6788c4f76fa43c588ee2a61d
calibration,twitter,71e1ecc5d094ef53e65b11132f8ad1ea984f0441b3ee0dc9f8a9823ca1f5b7a4
calibration,twitter,0b0b7f6b0e0f36a1b10b8a79cf85955508fc458f35853dd503fc6175b8f702ff
calibration,twitter,2052b681815eac407412295713ca92892d3ffc682ce125e9d7accce95cbf4ce2
calibration,twitter,9edf46fff1a218c73e9af27f0d97adabb22b50c0a192ae1c655fdd2707a78acf
calibration,twitter,6e32cf1e588605a62dd6160fab9619be22b682dd0e8fc70c79178169ba4bee80
calibration,twitter,cac01d3a4fcbc36647140a9f7b87849cf079e1810c36c67e3c7767790b9edd70
calibration,twitter,a2648681f62accde8b05deed5d06596743d03bcf6779189d7692f6b29ea34f02
calibration,twitter,6c515f3fa54501afb0f9a24e9a36e9a134e723d6fbcf870a96119ca1480839e2
calibration,twitter,a76c3068fbd027bd2d5f70ea444035d68a2ba1bb9f4c31eabc19e6f2acaf7818
calibration,twitter,e88edbde8fa76c4d81763a187d3aa536bf1d039e955c32e4c91b98e3a8ef839e
calibration,twitter,e39736c5601cd6b722390511dac549ff61bb99d127e9d6c1ce107114c54fd84e
calibration,twitter,3a8a2d55d92dae4dd433a47bffeed7a811a44e9a28d578f05ef806de89b1d9e7
calibration,twitter,93e194845d710c30fb605bc54eb6f9b1033de6d1fb8b0a445e7033b3e26d2a1b
calibration,twitter,fd1f762e42490f86770500f14eeabb529d65b036c3692aebcf939693f126e868
calibration,twitter,884869cce6e0d319a9dd8baddf994e2304ef7e854d96941d8c5b3e1be048981d
calibration,twitter,62208a850aa3821b095e7f6f977a4b8c7659fa7f0db117fe3f052a833fe44e01
calibration,twitter,8b7492d6c9f3ad58a7a4f78afe04e0e736fe1f768fcc1cb47668d7f70a2c3124
calibration,twitter,2a67f12fb249953e967366a045132912876fef2f38d66bc8127b0c6f010294cd
calibration,twitter,df4b7f47207d907c23b212ebe2b5d9c7064d1cae1748fec7e52aa3be4d38e99c
calibration,twitter,8768b9aba84e06948566ca0d6e6749014b26a8af339280b4bc3e1ba4b1bacc7e
calibration,twitter,54565b53e815acc30ea855b981eceeacd52517f2af04c8a0786531538d4ad5df
calibration,twitter,a0da9b8654aaf0bb8b480d0c392fd8c15193d5023d11cf92fee812dd1927ee0d
calibration,twitter,01d3eabedc6163d78ed97ce08e39f95bedd502bad4290a887e574915d83384ee
calibration,twitter,cbd23b6339598a86c06df5e91c8e0e2b0400e825e59abe922e85fb70f0340cfc
calibration,twitter,1fa82aba4343738ae377c9342932c093c997edf2e1594a8de95700e06bfa5402
calibration,twitter,7a942404250bcfd6d75866cb497e5509b2e2d80494ac01bf02263910ab5001c0
calibration,twitter,1ce3f73a4ed95220aaf356ceb1090f5b4b091a9dbbbe86ba368c4b4a2ca01487
calibration,twitter,37889d72808521325741fea6477409a9f22aff99d9e49ee9e2a27352dee5f215
calibration,twitter,7e4fb4db10c0199e19b581d2b69922d84e3b6a04c017f3e190a697506dc1a80b
calibration,twitter,2ed883dccce46c8d832a6ce75c38a31569b719471c578cd3d0d2b1a1d00aa443
calibration,twitter,e66e7c0d3e1f586f220f1844b0fba02208893cc8bed8009993a7444b1c834c95
calibration,twitter,b7ca0ba690216432096d32ad846a4393141a237eafff68da10abdfa506143d85
calibration,twitter,d44ae23c4d342de092d44baeab4d03dc21d07f61232954f3c74e9f6288eb98b2
calibration,twitter,1f1762d39dff3559fcb52c9d29fa14acd4e63f20f6a3a6832cf544a16b89b830
calibration,twitter,1b6e1005f63340ea89faa55e7061d1dbb063cc7bd0d975b79cc902bcca80047c
calibration,twitter,5a5312cc69a4d19c33dcb6f2816829c93d09c5a27f6317a62fc2ae6a780777c3
calibration,twitter,1fdff2ccc5665b339cbb06c977c4b2330ceee1249ac37ca71a1308cac03f24bc
calibration,twitter,0926590b298c2c1938708245d8fc9e0973f9a62c1ea1761a0cfa6c79747fb1fc
calibration,twitter,3bc9011f2e7607625837f0bdc4131cccd31041b2fd1605da2d838957b33899f7
calibration,twitter,4a57127ccad707afd9d9fb3a4e56dd807b747cd4b4125bd85fc7f12c7677dcb7
calibration,twitter,dfd6e6ea7a134f43c039268ef44847f5950eae1b79deef821d5c5f802125b15f
calibration,twitter,e717f0b3cfb68dad69f475d263c1e8ef7b7c3272bcb47434af4121f58c80eb9a
calibration,twitter,3b1c80fb47ffdf6af0fbc27b850a2018b0fdb917ee79951a7b0580227373c0fa
calibration,twitter,2a5c09835721bdb22fdeb3a76cbccfd8b72e472e62bad3ffcb76ae1ac4b532bc
calibration,twitter,416fff28af512f9454e819c60f463d64437020de717af5c76d47b42bbe3d91e4
calibration,twitter,af0e0b00afeeda682fa5d56e8d7ec04fb904ebb75fe3a6721ec194d8c62147a6
calibration,twitter,a72b8005644b34d3fde9bbe21547d49d0ff5855cb683b3a1c1ed266d40a99309
calibration,twitter,59987bfc1ec456362aefa91dafe0c1f644a4fd28971273205b4a763314af29c7
calibration,twitter,582dd580d29a96c42451ccdcc9a4bf27af95d80cd41cb8a079a4fa9a11933a46
calibration,twitter,3d4dde42dc5886dc201a17b25788dadd1cfb725ed1dbb5f3176dc388623fccad
calibration,twitter,227f0d265da3b35f869d58e9754ae959b523681e894406394399baf630d51849
calibration,twitter,a9de474af9094889ce1aaf2fe3514eba55e1bcfd2ad22af22a811ebea25eeeb3
calibration,twitter,322c3ac6c01e709024dc7a9ebfde4bef8360792b1d212cbb1149917d655dceb3
calibration,twitter,2a2a3dc8f51c65291f810a5685c9ffdea8e71a23459bdaf4a0be432e9bb08c06
calibration,twitter,05a02404512791d273290640f7d08a92a5f52a5a83bd2834cfc6585ccb950874
calibration,twitter,818c747662c07f18a27be56ea3758f24a222578bb20d276ace0e4a66d524363d
calibration,twitter,10a3b9c1833b541ee4185b38d3302b72c495f97ebd2c5fc9c0c6f8b22af552ad
calibration,twitter,4e6f1d26b6462a1016adb97508aa49e41e531d0f84becd67f62f99fee623d10f
calibration,twitter,ac40812b0cc792bfceadd292de60095cbf2ecd07afc885cced88030dbe01d0d9
calibration,twitter,02dd264b294c5e9d2d14442a18294bb5ee1f14e6da154883893c4820040bafd2
calibration,twitter,aca9dc0ffd1c92788bd6b6b8d0cbe0a78389799ec34eaf7f8e018b7ac8dc695f
calibration,twitter,46c8eeaa8a17dfd940dd8257c942dc7d0f849cce701270e101bb50dc1976049f
calibration,twitter,b4d4debb01becaca2b61ce22b690779cae70a90905c4c2138b4115441b7dd893
calibration,twitter,34ccb6f535b6fe66d3e88056df5a0286d6e864643eb218b053df99911bbfd11d
calibration,twitter,e1e9c8103b0ae06db27ae2e64d89aa445833b3000814680e92ad2ec4e591187c
calibration,twitter,e971d48115fc9242fa1d075b321e7f5c632b61b9db35c60acdb51c23f98d4dbe
calibration,twitter,e69f359b38d7e3adb722e344846f4f728509c83d305436448908b81cba168ac1
calibration,twitter,e0623bb0798cd6aaeee0ff917fae2235caf9fc9ad0bdaf09f6ff04d067dd690e
calibration,twitter,3c6cf85ce0459d5a5b5496706b6909d5f109f9bc5662805e262a1d9640b35858
calibration,twitter,654ab83eda30aa5def19d61c0fb70249642eecaa6b113d58c3c6234bd1feba4d
calibration,twitter,ef0afc47b133a132ba3ece0aa49a46ab83e8c1424d8747bb9a1a939832743266
calibration,twitter,b6621db8004c54a8bb4e1bd39e21214fc0a7202dc4d77f813785e51ca0ec4366
calibration,twitter,bcd967f6ce28752f117248fee001e0f331ac5521e19e758be9f8c12cd5aa186a
calibration,twitter,bf9839a3679f99267d8f6d32d27c6419f70a71334ff6593c941d2d07b4e0eec0
calibration,twitter,a8d5f34d52398d9d9600b456ea1c425254dc73f654b2f7cc9d3233e5a9cfe414
calibration,twitter,077e5026f1f86e3cb3603343b281f36d52efe8ddc0eed84f7422a01ebe2b81b9
calibration,twitter,56a0831772278865f6a247c284a0ee31ec06ed14b144f4d3fff101afc714f68b
calibration,twitter,541a3f45eefd28d568e1afae71d1b5cbca453c7ca471a7f99f1b5c9548f88a82
calibration,twitter,40299c0568e55bdb2db7f9d85c36cd9f062643f2dad0650e37af6e538ff7b8e0
calibration,twitter,46f0cc3e812527e32228f526b85eb5d1274e0ae3b0049228964d573ecdeb6560
calibration,twitter,4f8cbcbd76a6012c735d16200f55654b6f0f25e96ddffa6bcb88508d061e363c
calibration,twitter,19e4eeb5774a9898afa861a5782419845373eac347c738e80d4c2a30268da1a4
calibration,twitter,0f2a61e4c8ecee1726ea7294d4975a57d8fd3c6fd1d245465ed72b0cb0e3ab56
calibration,twitter,4e3944c8db1f4d6585f88134a366cb3621bfc87fdd69036d2f37a031b7cf9575
calibration,twitter,4943c7601abe6cb6ab909c74d3910f4dc623af7ed3493210523dc05255aa7a55
calibration,twitter,213047d43862a84375b49339843498beaa06dcdb29de13a47d2be16fe361cae7
calibration,twitter,54db25ef422aadba810767fd63c627ddfdd26c89fc2719c390e3642996d17cc2
calibration,twitter,c5c9caccd2d51c8563e8afc699405933d0d08ba03e7eef7f2be8c15f9691e749
calibration,twitter,e227048c47184b7d425b880738e7e28f2755b95587cb22521c0a07d98c236e81
calibration,twitter,7a39670084231a7412a72d72c8370a3dae02307640e4e8ff64eccfc942493069
calibration,twitter,ca878daf0a4db2dc3d0659a6f69efebbfea0ca697814cd019b43e2f0490ad866
calibration,twitter,c12bfd881aecb5cc332fe811f193dbccfbeb132d28c886c1a48587a7e93662a8
calibration,twitter,a4628c5cdeb6e149952d13edf1ae1a4dcdd08bb7d959aa59f39b9f125f862f44
calibration,twitter,38b953bfe41b1d36a518d2607181720d2c4ed881598a9b5ff99b6261a375fc96
calibration,twitter,6b6ee087d79856f4b28d7478e41383f37e5af9d196c70838e01842a8a28fe61a
calibration,twitter,2e2cf1337cd25c919ee67ad6d080c1d1420714139161270fe4587851223f5b3d
calibration,twitter,ee117d2c18d1677fc2fd0176c172ad76fba476859dd7dec35816adb7d44affa7
calibration,twitter,378bb3e4c44113046f79c7b4a1750c92c148330b75a511166dcb047c76844a6f
calibration,twitter,66c981f0fc64ae73aef15fefacb77f8fd1ede59f28beffcada0bedfc962a6486
calibration,twitter,b0378cfe6795dd5f2851fd279569cd070fe2037a9511468ba20c8e962531b07d
calibration,twitter,a3eaa6724435b4e73bb9833da2b661f47552357fdab949deb3463af1a427972d
calibration,twitter,f756ce6195575c23d9b3222e05851ef6dd6f74656ed096a49e0ab9f585f6e816
calibration,twitter,a53ff5173173196d393030c9860cadc41e3b5a084fc41425f42697001ca1cff7
calibration,twitter,f5050726a31bed325f9772a8c156b7925458e1a4637f624264594a6077db9a2d
calibration,twitter,b32ed7d332a861170cf18cc3f5018c514024e78d148c06366d79552ab3e802ec
calibration,twitter,49506a3df6733281eac5e439e0be942972fdd9a1c4e04ba8d4df1e5ede3a04af
calibration,twitter,b66bfa27cfefcfc8d0f51faf9d3f892a17a61adc51c4b7fcfed60bae57a14549
calibration,twitter,d0899331a6593dcf34456443945d5c07cda7d8278c2b7b8a36ebc9856939c72a
calibration,twitter,a3aca7829bd1565da6a2f522fdf89a2206f65b490ad4478b4b9041c5cba45a79
calibration,twitter,3eddb2ebba78bba31030bb2a19044e252b2a3d0b0bf56eb6aed6313751e747fc
calibration,twitter,c2394839bd3064add52ac78a671b1a6c2dc0e7d6607ea27516beddfbacbc462e
calibration,twitter,afaffab72193abfa54b0304fec736021d03698a4133f7530002636265c7ba9cb
calibration,twitter,78a575475fc82ce040eed835db2e7325b6a38164ccc4ec0e1aece486256f28fb
calibration,twitter,227ffaecd7f32e598881fb5403c9595b550198826fd86c82e7e530827e65c617
calibration,twitter,fa85e5f78b50670d7a82ef5ffff91cebf26acd0023c4b72f818726ac20ba4f73
calibration,twitter,40b3bfe54f15192d873a67ac3995789c1cb8ef9b249b9daef9b38ec7a86c1bb4
calibration,twitter,bd040d329c7fac55293596a617c068d46750376e965a335b6a811b779c94d97f
calibration,twitter,5296b5436a4b6570d7a5ea1dadd3472906a56d80c94d3307304c87051d2e6e6a
calibration,twitter,38ed7019b771a208b3e966ce7282aadffc75c1596a54a5d21a8f9bfedacf35ba
calibration,twitter,b4c3b2bc6d5eacad625e277eb81a062e24045b6748eecc87fac1024c76246b40
calibration,twitter,e8d36fcf054cb69101a856f585410de5f19145b0b19a1e9af163bd6668c2308b
calibration,twitter,44dfcfe8730358e2c5db0301d12460cf42c3e2ba05797e3214afddc3d80cc112
calibration,twitter,f692aaae51e509cb3c33cce74768854d1f7f38788c8711b8bd46de499143cb03
calibration,twitter,3cf5ed64043af6e015bb6a8c56b21027f2eef5c67ae5cdce09faef23567052be
calibration,twitter,abdb38f2873e37a2837d11eadd76499c3381ab918088d0b1f0eb383009b7d59d
calibration,twitter,4b9b28d99e098038f09af819f17c17144458601a38c42814cba2a7b83ba6973a
calibration,twitter,1b567277dc00de37aa58608bdf4a3952ab9c2699ad873869eae8c5c73d9099f4
calibration,twitter,5006d4d8ba1c9100af68bad992cbe3b02d9318554c78515c62fba5bc1cc35356
calibration,twitter,b7317a4ec105b6a382b827a138005d8a840cb9346f8e0bcc818be92068dc828a
calibration,twitter,955b98dc1d4db2618eee7af7c24903dfc5e144a6413d04a61c65b84f7e8a50d1
calibration,twitter,f3ef1a23c396702f9bf6a29ab81c077005220292556c5150850ef68febeb95b7
calibration,twitter,350e9aa4cdfbaec9dd38a012700715f237ef5012d0b07ff0db0817c3a23d1ed4
calibration,twitter,3e428314da2d3c66c4e4dae90d3e2ca1aad44d9759abaf207059ee24f957722d
calibration,twitter,9b9c3f5c70b586620c4dc9bfe2588ca33f0928bdf35a5ad2ce148843d840bf8c
calibration,twitter,614a001f8afcc8f0e54b4856ce36e915c79b128b08ba6d4103a3baac5243fa7b
calibration,twitter,35f5e552aa15a72555d067434fb4fb4979070af33c1d24577c27b833fb991a2b
calibration,twitter,8111eea59ca1f26a872b34b593965d34b85a21b894ae232f6fd631af0ae991d1
calibration,twitter,f860cd4dbaa852438321c0c9e3113efee59fb580a3ab3080f7865fe9d1e2c55a
calibration,twitter,88287587071cd921ab807c9f11d3ee1f445865ba186e5f4b0d3a79d1703a8a9d
calibration,twitter,bd62daa9a678d1277253fd6f5e71964d406766d01372b12d25541f95c9c06ed8
calibration,twitter,92073e6292f5e5cc2a017cf7622d32836ec5683758050193389dde1b456dde8c
calibration,twitter,62852e6aad4d7dac5d7e12a652dc57ab734b5947ae1dda5a0730df1fda1ad5e8
calibration,twitter,fbd1964a70c38d644639cccf5ce5f3148492948bcfcff5a6808a8accbbc5ab78
calibration,twitter,99abbbd79cde297ecda0d13d89141a83806cbeb1d0f97087d86657760a98755f
calibration,twitter,6c063e4f06f7544f09d2a3a525b415249693b200d3ac1d88ce6e14256644470a
calibration,twitter,7f8484ba94d67fd503fd35da0284f68d7f1399d1ad963d7de61901118dfde342
calibration,twitter,920c5a41d7db2e23c321f5910dee41fbf0ae64763a4b0f2411aa63764f130b04
calibration,twitter,5dc5c84712629a07b9e16832d9b8c1236c395b5fb0f1a2e0cf079cdc8196a72f
calibration,twitter,f8308a2f7003590ca6c0bc2bf75439573eb01293edc5282ee56f91a75c5892da
calibration,twitter,026db3a3c318c7e22c1b1cf2cd896bbd902134e99f02a656fc693430c23b015a
calibration,twitter,072132a39664dda13e06866cbc98f86a5e9cda454dbbf39673f288a783ec44f3
calibration,twitter,50fdc3709c7710ee9244e6ccd3797e897af1096baa8d23f3e6cb2e910974c17c
calibration,twitter,bccd206de321e348937d29b94f47de0ad5d1d6691eecc4d4895761b65239364c
calibration,twitter,9bc55a15ade0d7ec82f37579a6a4ee1f6931ef9dddcbeab3eb6f0593f0c49f36
calibration,twitter,9aef1311683a904aa161932f5b0384ef712af9d7c70cb2557985fdb8fe881c02
calibration,twitter,725fae007f5d1e8da62419a1e43acc8e0a14635bf57c11a3d77da221a09604da
calibration,twitter,bba55aeef6d58b8a20ea433b8892d4bc180c6e9816cc55d72acacda57d136d36
calibration,twitter,dbe7f2a04e51356768020a02e03e5f01b938de42a13833e57aa88754c38ae453
calibration,twitter,26c1b9c82f16f8932e5077ee7e17aa4a55ae317692dd036c4f0ddee66c91b637
calibration,twitter,5bbd28219b303a501257fba71904bb051f5617ec5be918574ea3cc4d64ee1f66
calibration,twitter,cb1d279d783aa37123b67b8a1d13dd1c0628df11ca08a2bbbe1951818b136a52
calibration,twitter,ffabf2fd276ca5c72ee6e10c72ce9ffdf0c50e58fc26f258c3a5cc026ccf9a5b
calibration,twitter,4fbedfbe15682b6a09e636e063014e6261ccc784b1bf260f933619c31e291eaa
calibration,twitter,81b4824b7b82a489922c465fa907850ae4d16e89adf42d5e9c0cc46fa2c12e3c
calibration,twitter,0b2370e46bf34c3f07bfac643a22dd0f8bfdd9757270e9ca927adcf716292d71
calibration,twitter,292d39b38df27f4743901361f3d53493f5b8a0546d703bc04a005cf97a8eb238
calibration,twitter,e8066ba422723337950ddb858bd3ce123dfa2d993ddab83ffd6917277e720c6e
calibration,twitter,6e752280a90b3cdb352b1c6591221aa2ee4e7ae8dcc37800570fc0e4535884a4
calibration,twitter,6a56d91b8fd5b14b008af692fef8e12df62facef980daf4fd110475fe6aefae9
calibration,twitter,689a330d2bd24171fa6161e2deab575b6d8f6ae2ebbfddbdea11259c7e09c53a
calibration,twitter,deb724e80f3fa790b7286b5ef43175a6ed8a528e59f5dd8b5fcded9c19807202
calibration,twitter,6b9a0759f14112b3a55acfd5e9476a1138d7f81b5d5bedc3bf930b9a0aeefecb
calibration,twitter,6368cbef870c281fe8cce7708519e5daa06f92cb38ce317114f961032d9af866
calibration,twitter,221428cec00426f88b81313705c6b652712173a7c6e40aaa29bef66847eccbdf
calibration,twitter,81c1bbd28b6692e35907679871f88d612458cdce94f3c8ac32f72e3b5bd5e41c
calibration,twitter,f89432ef77d7e04f6123d09c0346e974fd23564b0817eb24c455dd846c8381fa
calibration,twitter,f81cfad5fce17796fd3636f717289ccd723f4027f30025f001ebd4b463dca205
calibration,twitter,98601706f3c0ab040486518bc21222b83f5479dc6fa7021402984bc11b569882
calibration,twitter,4b5eadc5fb50df64c233c0cc8436d1987bbddfb27ea73b00b33ac8dd135b2254
calibration,twitter,8497fa2380655f45f7d9bb1337b267721727e2c9db1a6c13a6d5a96170582b02
calibration,twitter,ad7a79383b00ce8e60f533050f767cb9a07a1361fa7460956a50b6216a39f7b6
