source,line_hash,target,arm,canonical_tokens,target_in_training_vocabulary,target_present,original_rank,diagnostic_rank,category,target_score,third_other_word,third_other_score,margin_to_top3,candidate_count,diagnostic_candidate_count,fp32_checked,fp32_diagnostic_rank,fp32_margin
news,521877de27a539807a4a67e901a22757fbe8bcd95c0d282b19e4e0b6069c7f9c,accused,baseline,1,True,True,12,12,covered_below_top3,-4.932941436767578,and,-2.0111618041992188,-2.9217796325683594,256,256,False,,
news,521877de27a539807a4a67e901a22757fbe8bcd95c0d282b19e4e0b6069c7f9c,accused,beam16,1,True,True,13,13,covered_below_top3,-4.932941436767578,and,-2.0111618041992188,-2.9217796325683594,384,384,False,,
news,aa9e11819eeb739f488911ff9746c6d997eee7b02f413b2d346d3c4403ffcc11,activities,baseline,1,True,False,,235,missing_still_below_top3,-8.481359481811523,to,-5.738439559936523,-2.742919921875,268,269,False,,
news,aa9e11819eeb739f488911ff9746c6d997eee7b02f413b2d346d3c4403ffcc11,activities,beam16,1,True,False,,235,missing_still_below_top3,-8.481359481811523,to,-5.738439559936523,-2.742919921875,396,397,False,,
news,a71d4ea1b06a05c22fcf0e74ff7f98b5aac6a770133ad86ac9f09780dbda233e,new,baseline,1,True,True,1,1,already_top3,-0.7235202789306641,and,-6.001474380493164,5.2779541015625,262,262,False,,
news,a71d4ea1b06a05c22fcf0e74ff7f98b5aac6a770133ad86ac9f09780dbda233e,new,beam16,1,True,True,1,1,already_top3,-0.7235202789306641,television,-5.61646842956543,4.892948150634766,390,390,False,,
news,d52c8a2db321e01934e287ff413008837b3ca412a43430a1caf029000d3b8957,not,baseline,1,True,True,1,1,already_top3,-1.7032890319824219,sign,-3.9847068786621094,2.2814178466796875,259,259,False,,
news,d52c8a2db321e01934e287ff413008837b3ca412a43430a1caf029000d3b8957,not,beam16,1,True,True,1,1,already_top3,-1.7032890319824219,sign,-3.9847068786621094,2.2814178466796875,387,387,False,,
news,50aed777704d8ad6b46a0884da82037c97dbb9853f0f087b15635e737c21b456,with,baseline,1,True,True,1,1,already_top3,-2.122039794921875,in,-3.3582305908203125,1.2361907958984375,256,256,False,,
news,50aed777704d8ad6b46a0884da82037c97dbb9853f0f087b15635e737c21b456,with,beam16,1,True,True,1,1,already_top3,-2.122039794921875,in,-3.3582305908203125,1.2361907958984375,384,384,False,,
news,b12490ca02ebb3223554d092b3366ecc308eaeb853ddbe996ba1197eb6a09d15,i,baseline,1,True,True,14,14,covered_below_top3,-5.077558517456055,if,-3.3583908081054688,-1.719167709350586,259,259,False,,
news,b12490ca02ebb3223554d092b3366ecc308eaeb853ddbe996ba1197eb6a09d15,i,beam16,1,True,True,18,18,covered_below_top3,-5.077558517456055,if,-3.3583908081054688,-1.719167709350586,387,387,False,,
news,744e3bf841548dce8f8cb6bc3d679db7501efc3fc1dfbbda6a0518237936d39e,this,baseline,1,True,True,31,31,covered_below_top3,-5.571310043334961,politics,-2.974313735961914,-2.596996307373047,257,257,False,,
news,744e3bf841548dce8f8cb6bc3d679db7501efc3fc1dfbbda6a0518237936d39e,this,beam16,1,True,True,31,31,covered_below_top3,-5.571310043334961,politics,-2.974313735961914,-2.596996307373047,385,385,False,,
news,c60f2bbb0be3c8922e883ac3c9bf964b19f303027626a9632f18f84ab709098b,for,baseline,1,True,True,2,2,already_top3,-1.4159469604492188,and,-2.4471664428710938,1.031219482421875,258,258,False,,
news,c60f2bbb0be3c8922e883ac3c9bf964b19f303027626a9632f18f84ab709098b,for,beam16,1,True,True,2,2,already_top3,-1.4159469604492188,and,-2.4471664428710938,1.031219482421875,386,386,False,,
news,8eacca2f0496df7ca99ad5c739232e3120454c8f34985a8837cb4a0c96128a82,going,baseline,1,True,True,10,10,covered_below_top3,-4.144474029541016,a,-2.832815170288086,-1.3116588592529297,260,260,False,,
news,8eacca2f0496df7ca99ad5c739232e3120454c8f34985a8837cb4a0c96128a82,going,beam16,1,True,True,10,10,covered_below_top3,-4.144474029541016,a,-2.832815170288086,-1.3116588592529297,388,388,False,,
news,908241db5e3aa99ec85e6f06621a212a47cc434f44a2043fc901f50cf1ac5c5a,union,baseline,1,True,True,24,24,covered_below_top3,-5.201810836791992,board,-3.3226375579833984,-1.8791732788085938,268,268,False,,
news,908241db5e3aa99ec85e6f06621a212a47cc434f44a2043fc901f50cf1ac5c5a,union,beam16,1,True,True,25,25,covered_below_top3,-5.201810836791992,board,-3.3226375579833984,-1.8791732788085938,396,396,False,,
news,8e999cc1b5d3c43fa017fb3d373d633adba728926a2d01eae0c05614e4b83e11,consecutive,baseline,1,True,True,2,2,already_top3,-1.4380474090576172,defeat,-4.063089370727539,2.625041961669922,263,263,False,,
news,8e999cc1b5d3c43fa017fb3d373d633adba728926a2d01eae0c05614e4b83e11,consecutive,beam16,1,True,True,2,2,already_top3,-1.4380474090576172,defeat,-4.063089370727539,2.625041961669922,391,391,False,,
news,1fe35ae8f55e3f01a97fbfe0f7969ea3e168bf8d331c0b2fab93446cda82b705,first,baseline,1,True,True,8,8,covered_below_top3,-3.9227161407470703,agency,-3.1897144317626953,-0.733001708984375,260,260,False,,
news,1fe35ae8f55e3f01a97fbfe0f7969ea3e168bf8d331c0b2fab93446cda82b705,first,beam16,1,True,True,8,8,covered_below_top3,-3.9227161407470703,agency,-3.1897144317626953,-0.733001708984375,388,388,False,,
news,e2c4266fcc6aab7b6d603c2ffbf7767e273ed22118debf3aa48ae832e5d050d9,a,baseline,1,True,True,1,1,already_top3,-1.5040321350097656,the,-3.065786361694336,1.5617542266845703,256,256,False,,
news,e2c4266fcc6aab7b6d603c2ffbf7767e273ed22118debf3aa48ae832e5d050d9,a,beam16,1,True,True,1,1,already_top3,-1.5040321350097656,the,-3.065786361694336,1.5617542266845703,384,384,False,,
news,9181036b17982a4481215a72f27db6b306fbbfcb552af74b64b1b880485ff409,companion,baseline,1,True,False,,260,missing_still_below_top3,-13.075645446777344,the,-2.9421653747558594,-10.133480072021484,262,263,False,,
news,9181036b17982a4481215a72f27db6b306fbbfcb552af74b64b1b880485ff409,companion,beam16,1,True,False,,372,missing_still_below_top3,-13.075645446777344,the,-2.9421653747558594,-10.133480072021484,390,391,False,,
news,7ce78cc37b45ac0e7ce2b3c02fc352c0a7c3733001f25945fbddddac49bca33e,and,baseline,1,True,True,100,100,covered_below_top3,-7.034826278686523,run,-2.357027053833008,-4.677799224853516,260,260,False,,
news,7ce78cc37b45ac0e7ce2b3c02fc352c0a7c3733001f25945fbddddac49bca33e,and,beam16,1,True,True,100,100,covered_below_top3,-7.034826278686523,run,-2.357027053833008,-4.677799224853516,388,388,False,,
news,d03c55a68c2e0b83f9efc4cf6918536785a7839f6a281c6a219ced081c0558d1,the,baseline,1,True,True,3,3,already_top3,-2.632171630859375,we,-3.0410385131835938,0.40886688232421875,258,258,False,,
news,d03c55a68c2e0b83f9efc4cf6918536785a7839f6a281c6a219ced081c0558d1,the,beam16,1,True,True,3,3,already_top3,-2.632171630859375,we,-3.0410385131835938,0.40886688232421875,384,384,False,,
news,30f9c8bd931ee8b516a42e35a4cc5bdc081037f88dac1a28f55cb65b117f44be,death,baseline,1,True,True,5,5,covered_below_top3,-3.284116744995117,a,-3.0763111114501953,-0.20780563354492188,260,260,False,,
news,30f9c8bd931ee8b516a42e35a4cc5bdc081037f88dac1a28f55cb65b117f44be,death,beam16,1,True,True,5,5,covered_below_top3,-3.284116744995117,a,-3.0763111114501953,-0.20780563354492188,388,388,False,,
news,ecf67d80dd2b669b371d575896019d0f9c44815bc1cdaaebefb8fd73ab83a3a3,skeptically,baseline,2,True,False,,258,missing_still_below_top3,-14.674930572509766,during,-2.9446029663085938,-11.730327606201172,258,259,False,,
news,ecf67d80dd2b669b371d575896019d0f9c44815bc1cdaaebefb8fd73ab83a3a3,skeptically,beam16,2,True,False,,355,missing_still_below_top3,-14.674930572509766,during,-2.9446029663085938,-11.730327606201172,385,386,False,,
news,6872a7585d41e0c343ed57560e83e9f9b3bbdadfa5716f127c9573b4f77e4f4a,that,baseline,1,True,True,3,3,already_top3,-2.9928741455078125,part,-3.7742462158203125,0.7813720703125,257,257,False,,
news,6872a7585d41e0c343ed57560e83e9f9b3bbdadfa5716f127c9573b4f77e4f4a,that,beam16,1,True,True,3,3,already_top3,-2.9928741455078125,part,-3.7742462158203125,0.7813720703125,385,385,False,,
news,da005c11de5373fbd3c1b27950518656556e66c1fdececeee105b0de71f7183e,no,baseline,1,True,True,3,3,already_top3,-2.8895492553710938,a,-3.124370574951172,0.23482131958007812,258,258,False,,
news,da005c11de5373fbd3c1b27950518656556e66c1fdececeee105b0de71f7183e,no,beam16,1,True,True,3,3,already_top3,-2.8895492553710938,a,-3.124370574951172,0.23482131958007812,386,386,False,,
news,7f9ed6116dc3ccca188b22bbd121848805e3e6c0280e9bf0faa4d0d72ea94eab,would,baseline,1,True,True,1,1,already_top3,-0.255584716796875,was,-3.9130420684814453,3.6574573516845703,263,263,False,,
news,7f9ed6116dc3ccca188b22bbd121848805e3e6c0280e9bf0faa4d0d72ea94eab,would,beam16,1,True,True,1,1,already_top3,-0.255584716796875,was,-3.9130420684814453,3.6574573516845703,389,389,False,,
news,098c69117b8881e56d058e8fc6b29d9c017f12ef3f55cdec9600fef0686337b7,told,baseline,1,True,False,,247,missing_still_below_top3,-8.870460510253906,need,-4.016460418701172,-4.854000091552734,257,258,False,,
news,098c69117b8881e56d058e8fc6b29d9c017f12ef3f55cdec9600fef0686337b7,told,beam16,1,True,False,,248,missing_still_below_top3,-8.870460510253906,need,-4.016460418701172,-4.854000091552734,383,384,False,,
news,3e90153b6c55a74f72f4805d5b35e74a7176b561502cb6f601aa5c19555612ad,enrichment,baseline,1,True,False,,255,missing_still_below_top3,-11.708772659301758,neighborhood,-2.8180179595947266,-8.890754699707031,260,261,False,,
news,3e90153b6c55a74f72f4805d5b35e74a7176b561502cb6f601aa5c19555612ad,enrichment,beam16,1,True,False,,289,missing_still_below_top3,-11.708772659301758,neighborhood,-2.8180179595947266,-8.890754699707031,388,389,False,,
news,4ea26a8abb5eb600ca358cdbb8d965a39b172db8a82187b9fdffc05078a04e6c,assemblyman,baseline,2,True,False,,258,missing_still_below_top3,-12.885627746582031,that,-4.758167266845703,-8.127460479736328,258,259,False,,
news,4ea26a8abb5eb600ca358cdbb8d965a39b172db8a82187b9fdffc05078a04e6c,assemblyman,beam16,2,True,False,,374,missing_still_below_top3,-12.885627746582031,that,-4.758167266845703,-8.127460479736328,386,387,False,,
news,9c7c01565b3472a352b333f8df678db211956321d35604d528fef38a494be67b,appliances,baseline,1,True,True,3,3,already_top3,-2.2294139862060547,lights,-2.418703079223633,0.18928909301757812,257,257,False,,
news,9c7c01565b3472a352b333f8df678db211956321d35604d528fef38a494be67b,appliances,beam16,1,True,True,3,3,already_top3,-2.2294139862060547,lights,-2.418703079223633,0.18928909301757812,385,385,False,,
news,bfce216ebb64ab7b37aaa1ad2ec6930d76944bddbb59599c7271e3235f76c5b1,sounds,baseline,1,True,True,157,157,covered_below_top3,-8.689872741699219,the,-2.5182952880859375,-6.171577453613281,263,263,False,,
news,bfce216ebb64ab7b37aaa1ad2ec6930d76944bddbb59599c7271e3235f76c5b1,sounds,beam16,1,True,True,170,170,covered_below_top3,-8.689872741699219,the,-2.5182952880859375,-6.171577453613281,383,383,False,,
news,a637ac5d25eed8e246172972466e0d3912c04cd1727c1fbd187b04a39cec57f8,before,baseline,1,True,True,3,3,already_top3,-2.9778385162353516,and,-3.0699005126953125,0.09206199645996094,257,257,True,3,0.0634307861328125
news,a637ac5d25eed8e246172972466e0d3912c04cd1727c1fbd187b04a39cec57f8,before,beam16,1,True,True,3,3,already_top3,-2.9778385162353516,and,-3.0699005126953125,0.09206199645996094,385,385,True,3,0.0634307861328125
news,871db16bb3649712406373bde33de2f9b2e70809cac90ab89aee8e7a8965007e,neighborhoods,baseline,1,True,True,43,43,covered_below_top3,-6.472532272338867,their,-3.503774642944336,-2.9687576293945312,257,257,False,,
news,871db16bb3649712406373bde33de2f9b2e70809cac90ab89aee8e7a8965007e,neighborhoods,beam16,1,True,True,44,44,covered_below_top3,-6.472532272338867,their,-3.503774642944336,-2.9687576293945312,385,385,False,,
news,04955e59e44c3d1fe568ad784c149fd27cb07c8951039910fe850170b3a5f7c9,percent,baseline,1,True,True,250,250,covered_below_top3,-9.61777114868164,half,-2.833963394165039,-6.783807754516602,258,258,False,,
news,04955e59e44c3d1fe568ad784c149fd27cb07c8951039910fe850170b3a5f7c9,percent,beam16,1,True,True,255,255,covered_below_top3,-9.61777114868164,half,-2.833963394165039,-6.783807754516602,386,386,False,,
news,27d047ef104b9c698c32eb137aad6579d18acdef310b0d6e32cea34c114152cd,salt,baseline,1,True,True,41,41,covered_below_top3,-6.514129638671875,a,-2.9045028686523438,-3.6096267700195312,261,261,False,,
news,27d047ef104b9c698c32eb137aad6579d18acdef310b0d6e32cea34c114152cd,salt,beam16,1,True,True,42,42,covered_below_top3,-6.514129638671875,a,-2.9045028686523438,-3.6096267700195312,389,389,False,,
news,a5a03e1b6dfaa5c72e856c47f83077d7bd8e9eee9b525d8b7d9b55d88c66a1bd,cockhearn,baseline,3,True,False,,271,missing_still_below_top3,-23.396291732788086,l,-4.718465805053711,-18.677825927734375,270,271,False,,
news,a5a03e1b6dfaa5c72e856c47f83077d7bd8e9eee9b525d8b7d9b55d88c66a1bd,cockhearn,beam16,3,True,False,,398,missing_still_below_top3,-23.396291732788086,l,-4.718465805053711,-18.677825927734375,397,398,False,,
news,282b3eb9a4a95f5bdaf1dea6cbcde775ec85edf2dde99b5e7976a6f3d5ed92f9,mix,baseline,1,True,True,37,37,covered_below_top3,-5.9110870361328125,is,-3.3957767486572266,-2.515310287475586,258,258,False,,
news,282b3eb9a4a95f5bdaf1dea6cbcde775ec85edf2dde99b5e7976a6f3d5ed92f9,mix,beam16,1,True,True,38,38,covered_below_top3,-5.9110870361328125,is,-3.3957767486572266,-2.515310287475586,386,386,False,,
news,f7a5ccdda258e974e83fe9f104198c9f5accd26baf72e040e130975e6992b5b7,community,baseline,1,True,True,1,1,already_top3,-2.5426158905029297,shop,-3.388059616088867,0.8454437255859375,265,265,False,,
news,f7a5ccdda258e974e83fe9f104198c9f5accd26baf72e040e130975e6992b5b7,community,beam16,1,True,True,1,1,already_top3,-2.5426158905029297,shop,-3.388059616088867,0.8454437255859375,393,393,False,,
news,f6598d7e48476f99679c5f1f7c192238d0cd5429b44fa780c54477867db0e109,is,baseline,1,True,True,5,5,covered_below_top3,-3.4654369354248047,could,-3.028707504272461,-0.43672943115234375,261,261,False,,
news,f6598d7e48476f99679c5f1f7c192238d0cd5429b44fa780c54477867db0e109,is,beam16,1,True,True,5,5,covered_below_top3,-3.4654369354248047,could,-3.028707504272461,-0.43672943115234375,388,388,False,,
news,359d4444be2889d954000a7ab74ac3dd0147a0f04c61fcd71435e6ea51a92728,schools,baseline,1,True,False,,245,missing_still_below_top3,-8.807384490966797,world,-5.1090850830078125,-3.6982994079589844,258,259,False,,
news,359d4444be2889d954000a7ab74ac3dd0147a0f04c61fcd71435e6ea51a92728,schools,beam16,1,True,False,,248,missing_still_below_top3,-8.807384490966797,world,-5.1090850830078125,-3.6982994079589844,386,387,False,,
news,6e0bd811c023c67ac39a75d263bf61379bc87cda9c6d6e94b8bb64779c337af2,the,baseline,1,True,True,1,1,already_top3,-0.7013740539550781,their,-3.4051151275634766,2.7037410736083984,259,259,False,,
news,6e0bd811c023c67ac39a75d263bf61379bc87cda9c6d6e94b8bb64779c337af2,the,beam16,1,True,True,1,1,already_top3,-0.7013740539550781,their,-3.4051151275634766,2.7037410736083984,387,387,False,,
news,aa24099cad7b67a065888d588754adaa691f018cc6689350f30653d56ce3d73f,friend,baseline,1,True,True,1,1,already_top3,-1.8011531829833984,neighbor,-3.642488479614258,1.8413352966308594,260,260,False,,
news,aa24099cad7b67a065888d588754adaa691f018cc6689350f30653d56ce3d73f,friend,beam16,1,True,True,1,1,already_top3,-1.8011531829833984,neighbor,-3.642488479614258,1.8413352966308594,388,388,False,,
news,239259695c52c86465507b4ef59edf4c9a9c2f0395508cede1f19385724ebf60,cases,baseline,1,True,True,1,1,already_top3,-1.4353141784667969,complaints,-2.3259620666503906,0.8906478881835938,268,268,False,,
news,239259695c52c86465507b4ef59edf4c9a9c2f0395508cede1f19385724ebf60,cases,beam16,1,True,True,1,1,already_top3,-1.4353141784667969,complaints,-2.3259620666503906,0.8906478881835938,396,396,False,,
news,8b539b4fb5c53fd3c0710eb1b96869ec52862b093fa2697969d9175392c9f9fb,is,baseline,1,True,True,1,1,already_top3,-1.5227165222167969,of,-3.3503894805908203,1.8276729583740234,256,256,False,,
news,8b539b4fb5c53fd3c0710eb1b96869ec52862b093fa2697969d9175392c9f9fb,is,beam16,1,True,True,1,1,already_top3,-1.5227165222167969,of,-3.3503894805908203,1.8276729583740234,384,384,False,,
news,84a5a50565049300800edc1acb556c2463c23040a7d89f3b0890b6812d339149,bobby,baseline,2,True,False,,253,missing_still_below_top3,-12.445056915283203,has,-2.6401748657226562,-9.804882049560547,257,258,False,,
news,84a5a50565049300800edc1acb556c2463c23040a7d89f3b0890b6812d339149,bobby,beam16,2,True,False,,277,missing_still_below_top3,-12.445056915283203,has,-2.6401748657226562,-9.804882049560547,385,386,False,,
news,46b859be6ee7509dd423d6040eb320b6f3527d819021d3bb31f0ce6145622138,bosnians,baseline,3,True,False,,43,missing_still_below_top3,-7.354364395141602,they,-2.5167007446289062,-4.837663650512695,256,257,False,,
news,46b859be6ee7509dd423d6040eb320b6f3527d819021d3bb31f0ce6145622138,bosnians,beam16,3,True,False,,43,missing_still_below_top3,-7.354364395141602,they,-2.5167007446289062,-4.837663650512695,384,385,False,,
news,5741bc44e322a87b8a92fa9f6e1e67345186c2a2fe4cd2d146a026015f08f88c,stacked,baseline,1,True,True,3,3,already_top3,-3.1266326904296875,better,-3.142578125,0.0159454345703125,259,259,True,3,0.00888824462890625
news,5741bc44e322a87b8a92fa9f6e1e67345186c2a2fe4cd2d146a026015f08f88c,stacked,beam16,1,True,True,3,3,already_top3,-3.1266326904296875,better,-3.142578125,0.0159454345703125,387,387,True,3,0.00888824462890625
news,7aa3e7997cf19aeb21f2325f177d3ba95d637bca8bcac03720a8925eb530bbba,cup,baseline,1,True,True,4,4,covered_below_top3,-3.4054508209228516,cars,-3.1589603424072266,-0.246490478515625,262,262,False,,
news,7aa3e7997cf19aeb21f2325f177d3ba95d637bca8bcac03720a8925eb530bbba,cup,beam16,1,True,True,4,4,covered_below_top3,-3.4054508209228516,cars,-3.1589603424072266,-0.246490478515625,390,390,False,,
news,ca9fd4227b451efa0901592488ca295a6246a1df18bf4969c7fe63db67bef064,off,baseline,1,True,True,1,1,already_top3,-0.07580184936523438,down,-5.842231750488281,5.766429901123047,259,259,False,,
news,ca9fd4227b451efa0901592488ca295a6246a1df18bf4969c7fe63db67bef064,off,beam16,1,True,True,1,1,already_top3,-0.07580184936523438,down,-5.842231750488281,5.766429901123047,387,387,False,,
news,326ee4a1e2932b2fc5b804f37b674a354f113b7c75370272449b56ca4337d46a,have,baseline,1,True,True,2,2,already_top3,-1.849334716796875,know,-3.600391387939453,1.7510566711425781,256,256,False,,
news,326ee4a1e2932b2fc5b804f37b674a354f113b7c75370272449b56ca4337d46a,have,beam16,1,True,True,2,2,already_top3,-1.849334716796875,know,-3.600391387939453,1.7510566711425781,384,384,False,,
news,4a494f2ad85e8f721de807f3044c2c35a33a042c0e8337ec1fc1049662e6bdf9,few,baseline,1,True,True,3,3,already_top3,-3.6538467407226562,time,-3.717742919921875,0.06389617919921875,256,256,True,3,0.060543060302734375
news,4a494f2ad85e8f721de807f3044c2c35a33a042c0e8337ec1fc1049662e6bdf9,few,beam16,1,True,True,3,3,already_top3,-3.6538467407226562,time,-3.717742919921875,0.06389617919921875,384,384,True,3,0.060543060302734375
news,ec4a5af7a407d1e1083797269b92315f2943da4bda5c4ae8faf063d61f5193e9,miss,baseline,1,True,True,1,1,already_top3,-0.38085174560546875,skip,-4.036466598510742,3.6556148529052734,257,257,False,,
news,ec4a5af7a407d1e1083797269b92315f2943da4bda5c4ae8faf063d61f5193e9,miss,beam16,1,True,True,1,1,already_top3,-0.38085174560546875,skip,-4.036466598510742,3.6556148529052734,385,385,False,,
news,be1551997cd535f0fdb95b6f4c9ea852de6821b2e7019dc7ab31ed0629abfb5b,member,baseline,1,True,True,190,190,covered_below_top3,-7.447658538818359,policy,-3.038532257080078,-4.409126281738281,265,265,False,,
news,be1551997cd535f0fdb95b6f4c9ea852de6821b2e7019dc7ab31ed0629abfb5b,member,beam16,1,True,True,191,191,covered_below_top3,-7.447658538818359,policy,-3.038532257080078,-4.409126281738281,392,392,False,,
news,2ab9093119e75ec17bc2b2e29930b84e0b148f9a6f3838d217aa1d69aaf3bc66,set,baseline,1,True,True,9,9,covered_below_top3,-4.028963088989258,used,-3.295473098754883,-0.733489990234375,258,258,False,,
news,2ab9093119e75ec17bc2b2e29930b84e0b148f9a6f3838d217aa1d69aaf3bc66,set,beam16,1,True,True,9,9,covered_below_top3,-4.028963088989258,used,-3.295473098754883,-0.733489990234375,386,386,False,,
news,a42d16131885950be14af6ff27a3c7efb3ff00e0a8fbd92f2858dcad75f1d560,and,baseline,1,True,True,7,7,covered_below_top3,-3.944826126098633,defended,-3.1007118225097656,-0.8441143035888672,272,272,False,,
news,a42d16131885950be14af6ff27a3c7efb3ff00e0a8fbd92f2858dcad75f1d560,and,beam16,1,True,True,7,7,covered_below_top3,-3.944826126098633,defended,-3.1007118225097656,-0.8441143035888672,400,400,False,,
news,d3fba8e9f1b4cc752b0ab821a3434912789a307ecd7f5acd7ee6a3c07f3d31f9,started,baseline,1,True,True,131,131,covered_below_top3,-7.813434600830078,need,-4.016460418701172,-3.7969741821289062,257,257,False,,
news,d3fba8e9f1b4cc752b0ab821a3434912789a307ecd7f5acd7ee6a3c07f3d31f9,started,beam16,1,True,True,132,132,covered_below_top3,-7.813434600830078,need,-4.016460418701172,-3.7969741821289062,383,383,False,,
news,54606765b718f78152128075fc52868c39c213bd94b822a868d42dfb01b5bc2f,visited,baseline,1,True,True,83,83,covered_below_top3,-7.002574920654297,arrested,-2.6275062561035156,-4.375068664550781,271,271,False,,
news,54606765b718f78152128075fc52868c39c213bd94b822a868d42dfb01b5bc2f,visited,beam16,1,True,True,83,83,covered_below_top3,-7.002574920654297,arrested,-2.6275062561035156,-4.375068664550781,399,399,False,,
news,3d5a72bc3f832a91487057e3d1a4bbb71493cb3e8939de994fb537223ac7245c,host,baseline,1,True,True,1,1,already_top3,-1.8460464477539062,receive,-2.455324172973633,0.6092777252197266,260,260,False,,
news,3d5a72bc3f832a91487057e3d1a4bbb71493cb3e8939de994fb537223ac7245c,host,beam16,1,True,True,1,1,already_top3,-1.8460464477539062,receive,-2.455324172973633,0.6092777252197266,388,388,False,,
news,56db48bbc02e1488cc6623b86bd8f31c1867aa5cc5e76cf66d1323ed89aa5f6f,comerica,baseline,2,True,False,,210,missing_still_below_top3,-12.218404769897461,san,-4.018970489501953,-8.199434280395508,267,268,False,,
news,56db48bbc02e1488cc6623b86bd8f31c1867aa5cc5e76cf66d1323ed89aa5f6f,comerica,beam16,2,True,False,,309,missing_still_below_top3,-12.218404769897461,san,-4.018970489501953,-8.199434280395508,395,396,False,,
news,a1d91be882ba2ca416f10727852d629e1c2cb2db52bd8a9f4b6b48dc92081227,have,baseline,1,True,True,6,6,covered_below_top3,-3.4215831756591797,are,-3.0779895782470703,-0.3435935974121094,258,258,False,,
news,a1d91be882ba2ca416f10727852d629e1c2cb2db52bd8a9f4b6b48dc92081227,have,beam16,1,True,True,6,6,covered_below_top3,-3.4215831756591797,are,-3.0779895782470703,-0.3435935974121094,386,386,False,,
news,a9de33bddac7a303fac0f61166a7a93eb2d9c832ed52c93c19014c40250942ab,sees,baseline,1,True,True,23,23,covered_below_top3,-5.098011016845703,will,-3.2704925537109375,-1.8275184631347656,266,266,False,,
news,a9de33bddac7a303fac0f61166a7a93eb2d9c832ed52c93c19014c40250942ab,sees,beam16,1,True,True,24,24,covered_below_top3,-5.098011016845703,will,-3.2704925537109375,-1.8275184631347656,394,394,False,,
news,6e5fca00f1ae3f9a18e52f998ade26f0202971b21caf1d6c5ac5e72da8f2f358,walker,baseline,1,True,True,33,33,covered_below_top3,-7.263755798339844,hill,-5.884613037109375,-1.3791427612304688,270,270,False,,
news,6e5fca00f1ae3f9a18e52f998ade26f0202971b21caf1d6c5ac5e72da8f2f358,walker,beam16,1,True,True,58,58,covered_below_top3,-7.263755798339844,jones,-4.905296325683594,-2.35845947265625,398,398,False,,
news,e84d7f07137c81199ceb14d3930fb7f712a1c46413c70ee1401aa557e2ba92b6,that,baseline,1,True,True,6,6,covered_below_top3,-4.151336669921875,a,-3.1958847045898438,-0.9554519653320312,256,256,False,,
news,e84d7f07137c81199ceb14d3930fb7f712a1c46413c70ee1401aa557e2ba92b6,that,beam16,1,True,True,6,6,covered_below_top3,-4.151336669921875,a,-3.1958847045898438,-0.9554519653320312,384,384,False,,
news,b56cbfcb7ae80af748d0690193249ca39bb60d61522df623498dda785d151440,team,baseline,1,True,True,31,31,covered_below_top3,-5.264772415161133,status,-3.3977603912353516,-1.8670120239257812,267,267,False,,
news,b56cbfcb7ae80af748d0690193249ca39bb60d61522df623498dda785d151440,team,beam16,1,True,True,31,31,covered_below_top3,-5.264772415161133,status,-3.3977603912353516,-1.8670120239257812,395,395,False,,
news,ed1ceab8259a13d2ec375d58ced706564f999260f4686bf0be542acfb669e338,to,baseline,1,True,True,2,2,already_top3,-2.6535186767578125,store,-3.1845054626464844,0.5309867858886719,258,258,False,,
news,ed1ceab8259a13d2ec375d58ced706564f999260f4686bf0be542acfb669e338,to,beam16,1,True,True,2,2,already_top3,-2.6535186767578125,store,-3.1845054626464844,0.5309867858886719,386,386,False,,
news,d09e0e132e5c20cf282974ef756d4b00ebca153fd991da659c27a8667ff253e1,eclipse,baseline,1,True,True,247,247,covered_below_top3,-10.437747955322266,and,-3.41033935546875,-7.027408599853516,258,258,False,,
news,d09e0e132e5c20cf282974ef756d4b00ebca153fd991da659c27a8667ff253e1,eclipse,beam16,1,True,True,262,262,covered_below_top3,-10.437747955322266,and,-3.41033935546875,-7.027408599853516,386,386,False,,
news,5a1878d44cdfd752bda49b63a48529b18ff7c754da32e73e58cf214c1e6cd988,proposed,baseline,1,True,True,55,55,covered_below_top3,-6.287448883056641,redevelopment,-3.9906272888183594,-2.2968215942382812,265,265,False,,
news,5a1878d44cdfd752bda49b63a48529b18ff7c754da32e73e58cf214c1e6cd988,proposed,beam16,1,True,True,57,57,covered_below_top3,-6.287448883056641,redevelopment,-3.9906272888183594,-2.2968215942382812,393,393,False,,
news,255336bef0a5777e79a0dfbdeb91e8ddef900e280dd375f65e130b960c3848c5,meet,baseline,1,True,True,1,1,already_top3,-2.8356056213378906,comply,-3.4136581420898438,0.5780525207519531,258,258,False,,
news,255336bef0a5777e79a0dfbdeb91e8ddef900e280dd375f65e130b960c3848c5,meet,beam16,1,True,True,1,1,already_top3,-2.8356056213378906,comply,-3.4136581420898438,0.5780525207519531,386,386,False,,
news,433393233fce9ceb95b581cad00c6e960ffe364364a8bdc6251088d5493b406e,amazing,baseline,1,True,True,1,1,already_top3,-1.7291374206542969,opportunity,-3.3697128295898438,1.6405754089355469,256,256,False,,
news,433393233fce9ceb95b581cad00c6e960ffe364364a8bdc6251088d5493b406e,amazing,beam16,1,True,True,1,1,already_top3,-1.7291374206542969,opportunity,-3.3697128295898438,1.6405754089355469,384,384,False,,
